sentence_idx,discourse_type,source,article_title
111,Explanation,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
112,Implications,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
113,Implications,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
114,Explanation,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
115,Main Idea,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
116,Explanation,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
117,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
118,Explanation,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
119,Explanation,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
120,Implications,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
121,Implications,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
122,Implications,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
123,Implications,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
124,Implications,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
125,Transition,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
126,Background,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
127,Transition,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
128,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
129,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
130,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
131,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
132,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
133,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
134,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
135,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
136,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
137,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
138,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
139,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
140,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
141,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
142,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
143,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
144,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
145,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
146,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
147,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
148,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
149,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
150,Implications,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
151,Explanation,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
152,Transition,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
153,Background,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
154,Explanation,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
155,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
156,Example,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
157,Explanation,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
158,Implications,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
159,Implications,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
160,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
161,Example,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
162,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
163,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
164,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
165,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
166,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
167,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
168,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
169,Transition,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
170,Main Idea,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
171,Background,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
172,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
173,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
174,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
175,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
176,Other,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
177,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
178,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
179,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
180,Implications,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
181,Implications,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
182,Transition,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
183,Main Idea,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
184,Transition,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
185,Main Idea,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
186,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
187,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
188,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
189,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
190,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
191,Explanation,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
192,Explanation,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
193,Main Idea,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
194,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
195,Explanation,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
196,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
197,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
198,Explanation,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
199,Human Perspective,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
200,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
201,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
202,Explanation,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
203,Main Idea,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
204,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
205,Explanation,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
206,Supporting Evidence,deep_research,"The Russia-Ukraine Conflict: 2022 Onwards – Genesis, Key Developments, and Global Ramifications"
